"ID","Z","Z_SE","psm_crit","alpha","coho.pres.m","score.coho.pres","cols.coho.pres","chin.pres.m","score.chin.pres","cols.chin.pres","numspp","score.numspp","cols.numspp"
540,1.83950024767518,0.14535691503193,0.3,0.95,"1329","7.65889896605785","#E9F2FA","-9999","-9999","-9999","2","2.69472856751139","#D0E1F2"
2874,1.15360152206181,0.134610013823184,0.3,0.95,"450","7.66004806006747","#E9F2FA","9","8.65254051016685","#EDF5FC","2","2.14497442751063","#A8CEE4"
373,1.38630826252277,0.143832946508335,0.3,0.95,"703","7.66325300849418","#EAF2FA","-9999","-9999","-9999","2","2.3297331638764","#B2D2E8"
2839,1.38032849551874,0.13692672912418,0.3,0.95,"736","7.66351399149534","#EAF2FA","-9999","-9999","-9999","1","3.24390818990033","#EDF5FC"
61,-2.15086509887121,0.138769331009931,0.3,0.95,"305","7.66722278640667","#F5FBF3","302","8.56625444878663","#F5FBF3","2","2.06464135260238","#BFE5B8"
2849,1.55629765538269,0.135834342579417,0.3,0.95,"913","7.66749686424373","#EAF3FB","913","8.53748407702981","#E3EEF8","2","2.47669812577189","#BAD6EB"
354,1.55952873707677,0.136801593400555,0.3,0.95,"876","7.67504243918025","#EAF3FB","-9999","-9999","-9999","1","3.3357664265611","#F1F7FD"
545,0.770875545209938,0.14674450777723,0.3,0.95,"18","7.67935977444044","#EBF3FB","-9999","-9999","-9999","1","2.92351879552301","#DFEBF7"
997,0.82235544672682,0.132582046149073,0.3,0.95,"7","7.6795880717363","#EBF3FB","7","8.5906507134633","#EAF2FA","3","1.3647175414636","#4191C5"
2009,-1.94262782443966,0.131449245842981,0.3,0.95,"52","7.68222778444799","#F5FBF3","-9999","-9999","-9999","1","2.94908364247005","#F3FAF0"
1012,1.34351881710211,0.132144279791088,0.3,0.95,"568","7.68766907803402","#EBF3FB","-9999","-9999","-9999","2","2.3212505553249","#B1D2E7"
1009,0.981735196059504,0.130233286271237,0.3,0.95,"203","7.6906718287487","#EBF3FB","-9999","-9999","-9999","2","2.07522365586587","#9FCAE1"
1473,-2.04645045317201,0.143963748326954,0.3,0.95,"6","7.69267277895553","#F6FBF3","-9999","-9999","-9999","2","1.92973883885233","#BAE3B4"
1930,-2.04517429126166,0.14384982035022,0.3,0.95,"9","7.69697960349761","#F6FBF4","-9999","-9999","-9999","2","1.94924065161727","#BBE4B4"
1064,1.02431652972912,0.133627068422571,0.3,0.95,"176","7.70193602745586","#EBF3FB","-9999","-9999","-9999","2","2.09667799010144","#A3CCE2"
2824,1.02717631867599,0.133290690362101,0.3,0.95,"24","7.70399566097427","#ECF4FB","-9999","-9999","-9999","1","2.99076428900935","#E3EEF8"
566,1.35050578807421,0.142361241788216,0.3,0.95,"478","7.71317684233506","#ECF4FB","-9999","-9999","-9999","1","3.23948500141408","#EDF5FC"
666,1.05276635344844,0.124924026655762,0.3,0.95,"94","7.71356763340524","#ECF4FB","94","8.61695516486411","#ECF4FB","3","1.62997508030889","#64A9D3"
602,0.968180367560803,0.133569539069642,0.3,0.95,"14","7.71433376933293","#ECF4FB","-9999","-9999","-9999","1","3.01211806041792","#E4EFF9"
1848,-2.27927341452139,0.133260218375515,0.3,0.95,"192","7.7164071872395","#F6FBF4","-9999","-9999","-9999","3","1.73363067607914","#B2E0AC"
2137,1.15925534355423,0.144163922785758,0.3,0.95,"299","7.71797047064752","#ECF4FB","-9999","-9999","-9999","1","3.16467703845158","#EBF3FB"
361,1.41363538548832,0.151460166315969,0.3,0.95,"522","7.719579757689","#EDF4FB","-9999","-9999","-9999","1","3.27545495039535","#EFF6FC"
1952,-2.15486269098607,0.139227718138716,0.3,0.95,"24","7.7199851362075","#F7FCF5","-9999","-9999","-9999","2","2.04964291503933","#BEE5B7"
1024,1.16377866150982,0.142499799038898,0.3,0.95,"142","7.72413782225532","#EDF4FB","-9999","-9999","-9999","1","3.10210996571262","#E8F1FA"
2872,1.29580201025191,0.141158676825082,0.3,0.95,"282","7.72458446733651","#EDF4FB","-9999","-9999","-9999","1","3.17248340432418","#EBF3FB"
1062,1.41113288536007,0.137620551540599,0.3,0.95,"458","7.72780380881556","#EDF5FC","-9999","-9999","-9999","2","2.38079891534569","#B5D3E9"
360,1.17141450760216,0.140891735918694,0.3,0.95,"92","7.72845895651999","#EDF5FC","-9999","-9999","-9999","1","3.08775262074482","#E7F1FA"
2830,1.06822916790012,0.132732157378993,0.3,0.95,"18","7.72948618906345","#EEF5FC","-9999","-9999","-9999","1","3.05276143014893","#E6F0F9"
2873,1.27044341013829,0.141013655471233,0.3,0.95,"268","7.73675063718591","#EEF5FC","-9999","-9999","-9999","1","3.19520969420052","#ECF4FB"
170,1.4722203045792,0.126814753658396,0.3,0.95,"420","7.73838773438119","#EEF5FC","-9999","-9999","-9999","1","3.27183565805069","#EFF6FC"
1094,1.10506880182642,0.13358962020124,0.3,0.95,"51","7.73998451101551","#EEF5FC","-9999","-9999","-9999","1","3.09591866563572","#E7F1FA"
1551,1.07807932780165,0.151971691268508,0.3,0.95,"13","7.74032218843807","#EFF5FC","-9999","-9999","-9999","2","2.11686543884716","#A5CDE3"
584,1.24184126483901,0.132345679263486,0.3,0.95,"82","7.74575167286925","#EFF6FC","-9999","-9999","-9999","1","3.12580441356148","#EAF2FA"
634,1.65239163364123,0.138921226191267,0.3,0.95,"758","7.74583646233844","#EFF6FC","914","8.5801681459685","#E9F2FA","2","2.62078610311502","#C7DCEF"
409,1.17548574375643,0.133598602707323,0.3,0.95,"3","7.75833911701478","#EFF6FC","-9999","-9999","-9999","1","3.11759399243129","#E9F2FA"
1005,1.1974404221049,0.137715814248709,0.3,0.95,"2","7.75932559014015","#EFF6FC","-9999","-9999","-9999","1","3.11954763297704","#E9F2FA"
2974,1.72703067936141,0.144170843335891,0.3,0.95,"750","7.75949422874849","#F0F6FC","-9999","-9999","-9999","1","3.47074579315177","#F4F9FE"
2955,2.23908127602887,0.154646724336996,0.3,0.95,"1784","7.76089455399396","#F0F6FC","-9999","-9999","-9999","1","3.89679630298542","#F6FAFE"
646,1.32470797190512,0.140920967870466,0.3,0.95,"137","7.76389244883254","#F0F6FC","-9999","-9999","-9999","2","2.28757428605586","#B0D1E7"
2953,1.84525319727225,0.150740663909044,0.3,0.95,"869","7.76640065432775","#F0F6FC","-9999","-9999","-9999","1","3.537895091934","#F5FAFE"
2963,1.42511203500584,0.13287336784565,0.3,0.95,"233","7.76692346733599","#F0F7FD","-9999","-9999","-9999","1","3.25093887362291","#EEF5FC"
2811,1.67292491826916,0.146471259448942,0.3,0.95,"518","7.76898380486837","#F1F7FD","-9999","-9999","-9999","1","3.38843459573343","#F2F7FD"
2812,2.05606912077559,0.151053017038386,0.3,0.95,"1158","7.77068305588888","#F1F7FD","-9999","-9999","-9999","1","3.66888832884332","#F6FAFE"
414,1.29757771031873,0.152539636603553,0.3,0.95,"115","7.7719664350845","#F1F7FD","115","8.6682917051785","#EFF5FC","3","1.90434969152521","#8EC1DD"
2965,1.30450451763089,0.130643623409608,0.3,0.95,"26","7.77688849132964","#F1F7FD","-9999","-9999","-9999","2","2.25590372023086","#AFD1E6"
2880,1.66749525627583,0.137923179392937,0.3,0.95,"455","7.77735901606463","#F1F7FD","-9999","-9999","-9999","1","3.37898944973618","#F1F7FD"
2805,1.46750055076616,0.129530028521559,0.3,0.95,"282","7.7784803790604","#F2F7FD","-9999","-9999","-9999","1","3.30154551159356","#F0F6FC"
408,1.43799479895967,0.146168166583169,0.3,0.95,"299","7.77905325812342","#F2F8FD","-9999","-9999","-9999","1","3.31085822176609","#F0F6FC"
1082,1.26880921254194,0.138556122032021,0.3,0.95,"9","7.78577329537665","#F2F8FD","2","8.68719639025812","#F0F6FC","3","1.87373721143783","#89BEDC"
2827,1.28025155051983,0.13172923892667,0.3,0.95,"9","7.78620393671354","#F2F8FD","-9999","-9999","-9999","1","3.18924319510908","#ECF4FB"
645,1.33628221777811,0.132049322316843,0.3,0.95,"23","7.79463880779564","#F3F8FD","23","8.69290735104445","#F1F7FD","3","1.92164515843054","#91C2DE"
2833,1.38818342114934,0.135045276573341,0.3,0.95,"25","7.79822868392772","#F3F8FD","-9999","-9999","-9999","1","3.22623824970232","#EDF4FB"
1008,1.41915891049719,0.138928119564663,0.3,0.95,"12","7.81016603724247","#F3F8FD","-9999","-9999","-9999","2","2.35883519170856","#B3D3E8"
2957,1.78013412839241,0.141780392716517,0.3,0.95,"554","7.81040462785423","#F3F8FD","-9999","-9999","-9999","2","2.69208455628974","#CFE1F2"
212,1.37062804658129,0.126306673268734,0.3,0.95,"15","7.81644180155517","#F3F8FD","15","8.71283462070884","#F2F8FD","3","2.00202863658904","#9AC8E0"
401,1.6176285211613,0.140053651167858,0.3,0.95,"348","7.8164678484033","#F4F9FE","-9999","-9999","-9999","1","3.42008019579325","#F3F8FD"
2813,1.88762439404933,0.150669937725832,0.3,0.95,"709","7.816796821011","#F4F9FE","-9999","-9999","-9999","1","3.57954666476611","#F6FAFE"
1011,1.52025535323603,0.133723885109633,0.3,0.95,"9","7.83343867852507","#F4F9FE","-9999","-9999","-9999","2","2.43285955851784","#B7D4EA"
2105,1.47706779896538,0.138500470949119,0.3,0.95,"36","7.83788921221431","#F4F9FE","36","8.73110665307064","#F3F8FD","3","2.0998565337683","#A3CCE3"
2944,1.57064081240228,0.143003820332067,0.3,0.95,"56","7.84214276979609","#F4F9FE","-9999","-9999","-9999","1","3.34546659604539","#F1F7FD"
2810,1.62788282203872,0.143035866141527,0.3,0.95,"139","7.84358248038988","#F5F9FE","-9999","-9999","-9999","1","3.38721636763967","#F1F7FD"
2823,1.48685687519885,0.137795905685449,0.3,0.95,"9","7.84662116510101","#F5F9FE","9","8.74019735448086","#F3F8FD","2","2.47497632511308","#BAD6EA"
2846,1.68681702596419,0.136771486102406,0.3,0.95,"16","7.87706706897171","#F5FAFE","16","8.76721735470663","#F4F9FE","2","2.57411773651084","#BCD6EB"
2835,1.78214432158452,0.147580013697655,0.3,0.95,"5","7.90896569323149","#F5FAFE","5","8.79639504552826","#F4F9FE","2","2.66369920756786","#CCDFF1"
2847,1.78656226420289,0.143721827071853,0.3,0.95,"13","7.91648830625265","#F5FAFE","13","8.80279115794946","#F5FAFE","2","2.69059822500384","#CEE0F1"
2814,2.11490157003396,0.152348691525406,0.3,0.95,"585","7.93923546388522","#F6FAFE","585","8.79715794487694","#F5F9FE","2","3.06131669693887","#E6F0F9"
2869,1.96799060186929,0.151869631132396,0.3,0.95,"0","7.97073090153836","#F6FAFE","0","8.85219920587022","#F6FAFE","0","4.62253645416846","#F7FBFF"
2850,1.93922909797358,0.149792879111844,0.3,0.95,"6","7.97868965375724","#F6FAFE","6","8.85909169580185","#F6FAFE","2","2.86464065688257","#DDEAF6"
2844,2.08632772223903,0.135740787198107,0.3,0.95,"7","7.99985941594115","#F6FAFE","7","8.87811677125253","#F7FBFF","2","2.92361941127408","#DFECF7"
529,2.33933399313919,0.157696216710724,0.3,0.95,"431","8.03606486579334","#F7FBFF","-9999","-9999","-9999","1","3.92868351571755","#F6FAFE"
978,-0.261925829860832,0.133847177229072,0.3,0.95,"-9999","-9999","-9999","2","8.48696536705735","#DDEAF6","1","2.59340822840784","#C4DAEE"
1258,-0.587826640571192,0.129354574825093,0.3,0.95,"-9999","-9999","-9999","-9999","-9999","-9999","1","2.57967635077975","#C5E8BE"
1880,-0.918973435975349,0.15573840756899,0.3,0.95,"-9999","-9999","-9999","-9999","-9999","-9999","1","2.59520189568077","#D2EDCC"
1257,-0.827874334124138,0.115839048332651,0.3,0.95,"-9999","-9999","-9999","-9999","-9999","-9999","1","2.59999035434222","#D4EECE"
1252,-0.0719254158157231,0.121717192128525,0.3,0.95,"-9999","-9999","-9999","-9999","-9999","-9999","1","2.61224810714566","#C6DBEF"
1876,-1.25684605760694,0.156018673374213,0.3,0.95,"-9999","-9999","-9999","-9999","-9999","-9999","1","2.66986801438258","#E8F6E4"
1932,-1.30388825076943,0.157831358169899,0.3,0.95,"-9999","-9999","-9999","-9999","-9999","-9999","1","2.67170143106304","#E9F6E4"
1888,-1.62265480243499,0.149659029969301,0.3,0.95,"-9999","-9999","-9999","-9999","-9999","-9999","1","2.78699798881127","#F0F9EC"
1889,-2.10488094407868,0.13927191184945,0.3,0.95,"-9999","-9999","-9999","-9999","-9999","-9999","1","3.00648053293466","#F5FBF2"
1885,-2.10745256534051,0.141562281392087,0.3,0.95,"-9999","-9999","-9999","-9999","-9999","-9999","1","3.01984614348631","#F5FBF3"
1927,-2.15459882136852,0.137278681494382,0.3,0.95,"-9999","-9999","-9999","-9999","-9999","-9999","1","3.03541618592444","#F6FBF3"
2018,-2.24477184611333,0.137333792862309,0.3,0.95,"-9999","-9999","-9999","-9999","-9999","-9999","1","3.0760725452122","#F6FBF4"
2683,1.16049347982454,0.144111220287058,0.3,0.95,"-9999","-9999","-9999","-9999","-9999","-9999","1","3.12594631413742","#EAF2FA"
10,-0.985066577430275,0.137257379932103,0.3,0.95,"-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
28,-1.05058314442994,0.156749099057145,0.3,0.95,"-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
30,-0.924918981627785,0.155767018852269,0.3,0.95,"-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
48,-0.368434491596129,0.129598323515929,0.3,0.95,"-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
69,-1.12486185736057,0.154380885200025,0.3,0.95,"-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
79,0.0658679266289407,0.148436712366898,0.3,0.95,"-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
90,-0.0428009376851693,0.142224331603594,0.3,0.95,"-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
141,0.214846701726378,0.139411318687855,0.3,0.95,"-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
164,0.802067097160029,0.146818379103317,0.3,0.95,"-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
184,1.14315312566271,0.14664912423543,0.3,0.95,"-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
189,0.287488270663932,0.15172405516794,0.3,0.95,"-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
210,1.19528568619594,0.138182853667873,0.3,0.95,"-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
213,1.38352566447882,0.120473391269065,0.3,0.95,"-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
217,0.434544006400224,0.146811390144717,0.3,0.95,"-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
279,-1.40986967809686,0.154857677661382,0.3,0.95,"-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
280,-1.42205113479343,0.153448245665138,0.3,0.95,"-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
404,1.41010392782114,0.137271776291944,0.3,0.95,"-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
419,-0.733952621680803,0.158796398613199,0.3,0.95,"-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
428,-1.00681579745588,0.155179232637433,0.3,0.95,"-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
519,0.303247550362745,0.123999864891163,0.3,0.95,"-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
522,0.847621471887002,0.126069329475648,0.3,0.95,"-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
556,1.46941051455344,0.133771327873706,0.3,0.95,"-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
574,1.42954499076311,0.138644229292478,0.3,0.95,"-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
674,-0.622365774690932,0.130474314208647,0.3,0.95,"-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
675,-0.110971023584306,0.109767015823845,0.3,0.95,"-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
701,-0.873191163425231,0.118486822794858,0.3,0.95,"-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
720,0.0105754675018737,0.134364131701734,0.3,0.95,"-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
778,-0.525889119657174,0.130603541264888,0.3,0.95,"-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
847,0.0270968143701601,0.124648256207791,0.3,0.95,"-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
972,-0.0346501449913739,0.135366845920724,0.3,0.95,"-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
974,-0.0262269108007272,0.133056593414094,0.3,0.95,"-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
1028,0.742605436337775,0.139703670968528,0.3,0.95,"-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
1059,0.494173195982441,0.127739780623173,0.3,0.95,"-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
1066,0.590605556589278,0.136880413223058,0.3,0.95,"-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
1088,0.792934464541748,0.131011541356783,0.3,0.95,"-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
1102,0.512946561770209,0.133894913288141,0.3,0.95,"-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
1223,-2.15333472953589,0.140012965867548,0.3,0.95,"-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
1246,0.432685135628401,0.137658927941234,0.3,0.95,"-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
1289,-1.09837036884803,0.144657917299427,0.3,0.95,"-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
1302,-0.715794583046251,0.125323374381644,0.3,0.95,"-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
1309,-0.948178696559558,0.133700054229629,0.3,0.95,"-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
1326,0.487213527277379,0.136648640806983,0.3,0.95,"-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
1344,0.106818139484158,0.132578658055596,0.3,0.95,"-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
1388,0.112819240452463,0.132047550076986,0.3,0.95,"-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
1401,0.353349385875994,0.127140388821373,0.3,0.95,"-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
1402,-0.00291646175132659,0.126391827101857,0.3,0.95,"-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
1407,-0.719848185579316,0.135364726341922,0.3,0.95,"-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
1424,-1.30135917631734,0.125289353813882,0.3,0.95,"-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
1434,-1.02902394796913,0.142399561598512,0.3,0.95,"-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
1502,-1.24461669069617,0.142206582916054,0.3,0.95,"-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
1663,-0.0114108624859045,0.146123184148955,0.3,0.95,"-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
1682,0.202527270836036,0.138021829208835,0.3,0.95,"-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
1683,-0.400147954049263,0.126695614258141,0.3,0.95,"-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
1890,-2.1384799218198,0.135906714160799,0.3,0.95,"-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
1986,-2.31597780536816,0.133558626398372,0.3,0.95,"-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
2008,-1.91899770482672,0.139571992648675,0.3,0.95,"-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
2046,-1.03555085969371,0.156108625897163,0.3,0.95,"-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
2204,0.264683859445283,0.137077991459502,0.3,0.95,"-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
2207,-1.43570386693273,0.127797376852352,0.3,0.95,"-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
2319,0.512007111035321,0.141590038775133,0.3,0.95,"-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
2412,0.694326934262141,0.143868484412869,0.3,0.95,"-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
2449,0.535778614110321,0.131771142709602,0.3,0.95,"-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
2536,-0.789710189838801,0.158125769602888,0.3,0.95,"-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
2914,-0.0239910278735289,0.129155364483353,0.3,0.95,"-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
2958,1.9558995751062,0.147862985135243,0.3,0.95,"-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
