Model.catch	CentroidX	CentroidY	Catch.Area.ft2	Catch.Area.ha	2b.Ecoreg	2d.Ecoreg	2e.Ecoreg	2f.Ecoreg	2g.Ecoreg	4a.Ecoreg	4b.Ecoreg	4d.Ecoreg	77a.Ecoreg	77b.Ecoreg	77c.Ecoreg	Impervious	conifer.forest	dense.urban	grass.shrub.crops	light.med.urb	mix.deciduous	regrow.veg	Agriculture	Apt.condo	Commercial	Forest.timber	Industrial	Parks.open.space	Residential	FC00.Road	FC01.Road	FC02.Road	FC07.Road	FC08.Road	FC11.Road	FC12.Road	FC14.Road	FC06.FC16.Road	FC17.Road
4239	1340399	10146	7144128	66	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.73612991	0.38873995	0.00000000	0.21447721	0.00000000	0.31099196	0.02144772	0.00000000	0.00000000	0.00000000	0.87388432	0.00000000	0.00000000	0.07781678	0.00000000	0.00000000	0.00000000	0.02641666	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
4240	1273157	2742	71355000	663	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	5.19131615	0.12249563	0.00605083	0.29272556	0.04195240	0.45677020	0.02312761	0.00000000	0.19973297	0.00417901	0.01313706	0.00314574	0.24579950	0.50212242	0.01045101	0.00000000	0.00000000	0.00373059	0.00318813	0.00000000	0.00000000	0.00000000	0.00563682	0.00000000
4242	1295932	10776	329821	3	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	4.68750000	0.40000000	0.00000000	0.05714286	0.05714286	0.48571429	0.00000000	0.00000000	0.70437601	0.00000000	0.00000000	0.00000000	0.04934495	0.22327566	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
4243	1380872	8508	19033272	177	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.30702648	0.25570776	0.00000000	0.11212582	0.00000000	0.47995941	0.02130898	0.00000000	0.00000000	0.00000000	0.07152958	0.00000000	0.00000000	0.92708463	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
4247	1344785	5237	17043292	158	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.32481545	0.51722222	0.00000000	0.00666667	0.00000000	0.35166667	0.00500000	0.00000000	0.00000000	0.00000000	0.60269765	0.00000000	0.00000000	0.37928735	0.00000000	0.00000000	0.00000000	0.00802926	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
4248	1307811	9251	6347855	59	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.13056836	0.28702290	0.00000000	0.01221374	0.03053435	0.52671756	0.02442748	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00353379	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
4250	1364278	8016	38735896	360	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.02838982	0.97161018	0.00000000	0.00000000	0.00000000	0.00000000	0.63200000	0.57758406	0.00000000	0.02042341	0.00000000	0.34620174	0.00921544	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
4254	1282307	4807	39141744	364	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	3.86028684	0.15650457	0.00345594	0.15675142	0.03455937	0.57442607	0.01900765	0.00000000	0.13590554	0.00559129	0.11630029	0.00000000	0.22982895	0.49654180	0.01318316	0.00000000	0.00000000	0.00732356	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
4256	1360026	7718	19880960	185	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.78971081	0.21028919	0.00000000	0.00000000	0.00000000	0.00000000	0.17055394	0.50971817	0.00000000	0.00534500	0.00000000	0.38192420	0.06705539	0.00000000	0.00000000	0.00000000	0.99927156	0.00000000	0.00000000	0.00072813	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
4258	1306206	6840	35251812	328	0.14159622	0.00000000	0.00000000	0.00000000	0.00000000	0.85840378	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.69150399	0.48184548	0.00300300	0.05541906	0.08736009	0.25743926	0.09527710	0.00000000	0.00000000	0.00000000	0.99926438	0.00000000	0.00000000	0.00000000	0.00734073	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
4260	1347554	7187	14923659	139	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.18636364	0.27478937	0.00000000	0.11471160	0.00000000	0.52235904	0.03758911	0.00000000	0.00000000	0.00000000	0.10271067	0.00000000	0.00000000	0.89225183	0.00000000	0.00000000	0.00000000	0.00318414	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
4261	1345879	7544	3415890	32	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.34277620	0.49008499	0.00000000	0.03966006	0.00000000	0.35977337	0.00000000	0.00000000	0.00000000	0.00000000	0.13520809	0.00000000	0.00000000	0.84974451	0.00000000	0.00000000	0.00000000	0.00687142	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
4267	1342076	4999	24504558	228	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.54351266	0.37175452	0.00000000	0.01534225	0.00000000	0.39693155	0.05782848	0.00000000	0.00000000	0.00000000	0.86060401	0.00000000	0.00426162	0.10963189	0.00396216	0.00000000	0.00000000	0.01435725	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
4272	1351730	2964	56361928	524	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.36079106	0.53183137	0.00000000	0.02986858	0.00000000	0.35722820	0.01809182	0.00000000	0.01763627	0.00000000	0.57895285	0.00000000	0.02123354	0.36460209	0.00485459	0.00000000	0.00000000	0.00300538	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
4275	1378254	5215	14517117	135	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.23796791	0.56947162	0.00000000	0.07501631	0.00000000	0.23483366	0.01435095	0.00000000	0.00000000	0.00000000	0.52797522	0.00000000	0.00000000	0.46037943	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
4276	1268364	3362	36259872	337	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	4.96094168	0.11029024	0.00554090	0.29261214	0.05567282	0.41002639	0.02189974	0.00000000	0.07608334	0.00000000	0.00000000	0.00023616	0.27522872	0.60757010	0.01183305	0.00000000	0.00000000	0.01079309	0.00215886	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
4277	1279936	3381	26052104	242	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	3.07084265	0.14647577	0.00440529	0.11600587	0.02092511	0.59104258	0.01174743	0.00000000	0.11663284	0.00000000	0.15570316	0.00000000	0.03614952	0.67155029	0.01595982	0.00000000	0.00000000	0.00391961	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
4278	1375479	5161	11732004	109	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.05799503	0.64725185	0.00000000	0.00410172	0.00000000	0.29614438	0.00574241	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
4280	1297954	3776	35955164	334	0.83468859	0.00000000	0.00000000	0.00000000	0.08928396	0.07602744	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	2.49392385	0.23033858	0.00399893	0.11090376	0.02719275	0.59344175	0.01252999	0.00000000	0.02515978	0.00000000	0.48878537	0.00862688	0.08926200	0.33666991	0.00721713	0.00000000	0.00000000	0.00000000	0.00283706	0.00000000	0.00000000	0.00000000	0.00373510	0.00000000
4288	1373127	4508	10342042	96	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.11660448	0.80111524	0.00000000	0.00278810	0.00000000	0.13197026	0.00464684	0.00000000	0.00000000	0.00000000	0.02369087	0.00000000	0.00000000	0.97630913	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
4289	1370603	4114	6414863	60	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.24797127	0.75202873	0.00000000	0.00000000	0.00000000	0.00000000	0.24393939	0.40361446	0.00000000	0.14307229	0.00000000	0.37349398	0.01355422	0.00000000	0.00000000	0.00000000	0.87772428	0.00000000	0.00000000	0.12227572	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
4290	1370644	6715	709877	7	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.04054054	0.00000000	0.31081081	0.00000000	0.54054054	0.05405405	0.00000000	0.00000000	0.00000000	0.99999947	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
4291	1371479	5717	4646142	43	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.56722689	0.00000000	0.03361345	0.00000000	0.35504202	0.01260504	0.00000000	0.00000000	0.00000000	0.99799812	0.00000000	0.00000000	0.00200015	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
4295	1357649	3933	13461131	125	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00937951	0.28254649	0.00000000	0.11945637	0.00000000	0.52718169	0.04291845	0.00000000	0.00000000	0.00000000	0.85018027	0.00000000	0.00000000	0.13919276	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
4299	1305998	3520	33237348	309	0.04239474	0.00000000	0.00000000	0.00000000	0.00000000	0.95760526	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.09924331	0.41794058	0.01009518	0.02105567	0.04384194	0.34467840	0.09201038	0.00000000	0.00000000	0.00000000	0.78167052	0.07153390	0.00200491	0.05230405	0.00673149	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00181717	0.00000000
4300	1318128	4348	21565184	200	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.38986092	0.67734757	0.00000000	0.02358700	0.00000000	0.29728527	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
4303	1354946	429	30548142	284	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.21689425	0.46068835	0.00000000	0.01136722	0.00000000	0.39690559	0.03852226	0.00000000	0.00000000	0.00000000	0.32587674	0.00000000	0.00000000	0.63434300	0.00293952	0.00000000	0.00000000	0.00443831	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
4304	1376159	4078	7724600	72	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.14339623	0.84250000	0.00000000	0.00000000	0.00000000	0.12875000	0.00000000	0.00000000	0.00000000	0.00000000	0.01298747	0.00000000	0.00000000	0.98700586	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
4306	1313571	5631	2851790	26	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.63917526	0.31525424	0.00000000	0.02033898	0.00000000	0.65762712	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
4307	1368756	2042	5586141	52	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.58255032	0.41744968	0.00000000	0.00000000	0.00000000	0.00000000	0.15304348	0.49397590	0.00000000	0.07573150	0.00000000	0.35456110	0.00000000	0.00000000	0.00000000	0.00000000	0.75337668	0.00000000	0.00000000	0.23853446	0.00000000	0.00000000	0.00000000	0.00462305	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
4310	1319300	55	103074999	958	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.58767149	0.47223000	0.00000000	0.02034911	0.00000000	0.38084570	0.02296276	0.00000000	0.00000000	0.00000000	0.99997836	0.00000000	0.00000000	0.00002164	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
4316	1311358	952	29183976	271	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.94893899	0.53613666	0.00000000	0.01741130	0.00788436	0.40834428	0.02365309	0.00000000	0.00000000	0.00000000	0.99984964	0.00000000	0.00000000	0.00005225	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
4318	1366710	2657	14332308	133	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.61180548	0.38819452	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.43922095	0.00000000	0.21222297	0.00000000	0.25184688	0.01208865	0.00000000	0.00000000	0.00000000	0.84863394	0.00000000	0.00000000	0.15136160	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
4320	1301123	3748	5146656	48	0.99933833	0.00000000	0.00000000	0.00000000	0.00000000	0.00066167	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.60754717	0.38273921	0.06941839	0.02814259	0.13696060	0.25515947	0.02626642	0.00000000	0.01263306	0.00000000	0.86139727	0.00000000	0.00000000	0.03173556	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.01637743	0.00000000
4322	1365141	238	13453031	125	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.76214967	0.23785033	0.00000000	0.00000000	0.00000000	0.00000000	0.25269203	0.60835133	0.00000000	0.03383729	0.00000000	0.25125990	0.00143988	0.00000000	0.00000000	0.00000000	0.68028276	0.00000000	0.00000000	0.30256780	0.00000000	0.00000000	0.00000000	0.00555347	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
4323	1359710	2904	7655399	71	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.51188986	0.00000000	0.04630788	0.00000000	0.39924906	0.03003755	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
4325	1347014	-1002	34703664	322	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.05326269	0.54185144	0.00000000	0.00748337	0.00000000	0.30099778	0.01358093	0.00000000	0.00000000	0.00000000	0.98404768	0.00000000	0.00000000	0.00264468	0.00000000	0.00000000	0.00000000	0.00841145	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
4326	1361650	1791	9716268	90	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00695134	0.47791953	0.00000000	0.04514230	0.00000000	0.40529931	0.00196271	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
4327	1363080	1329	11506747	107	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.46901173	0.00000000	0.04606365	0.00000000	0.30653266	0.02596315	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
4328	1360917	2724	4926556	46	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.57279693	0.00000000	0.04022989	0.00000000	0.36398467	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
4331	1371455	3596	688704	6	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
4332	1339724	662	22978704	213	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.45404722	0.45553236	0.00000000	0.01753653	0.00000000	0.41169102	0.07014614	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
4333	1299218	-5987	204882960	1903	0.15405733	0.00000000	0.00000000	0.00000000	0.07520094	0.77074173	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	2.14226970	0.33414772	0.00967863	0.05097726	0.02306897	0.41495959	0.02969367	0.00000000	0.02568567	0.00110374	0.64362417	0.00672197	0.03345131	0.13749785	0.00687699	0.00000000	0.00000000	0.00000000	0.00117168	0.00000000	0.00000000	0.00000000	0.00423487	0.00000000
4339	1372075	2375	2210364	21	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.18414444	0.81585556	0.00000000	0.00000000	0.00000000	0.00000000	0.41484716	0.48908297	0.00000000	0.06113537	0.00000000	0.22270742	0.00000000	0.00000000	0.00000000	0.00000000	0.25477161	0.00000000	0.00000000	0.74522205	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
4340	1354048	2833	1177445	11	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.29600000	0.00000000	0.00800000	0.00000000	0.44800000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.08113243	0.87815114	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
4341	1221644	-9123	261233248	2427	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	2.32984720	0.16874517	0.01500938	0.20027223	0.06415775	0.36228525	0.02214619	0.00000000	0.13801068	0.00255088	0.11591766	0.00344796	0.36295411	0.35004651	0.01167225	0.00000000	0.00000000	0.00236098	0.00514263	0.00000000	0.00000000	0.00000000	0.00297757	0.00000000
4343	1275486	647	11859003	110	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	4.97159091	0.13185913	0.00982801	0.14660115	0.03931204	0.60933661	0.02047502	0.00000000	0.18783282	0.01286710	0.00000000	0.00000000	0.05015320	0.71394956	0.00128577	0.00000000	0.00000000	0.01292360	0.00000000	0.00000000	0.00000000	0.00000000	0.00862029	0.00000000
4346	1352201	-750	18396756	171	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.23161765	0.54066736	0.00000000	0.00886340	0.00000000	0.38321168	0.00052138	0.00000000	0.00000000	0.00000000	0.80592410	0.00000000	0.01941098	0.16219936	0.00000000	0.00000000	0.00000000	0.00604569	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
4347	1339614	-5753	166277040	1545	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.69084659	0.51830644	0.00000000	0.02319394	0.00000000	0.23159234	0.03944705	0.00000000	0.00000000	0.00000000	0.99722488	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00185943	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
4350	1264199	-9316	153407952	1425	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	3.02091099	0.17988455	0.00665077	0.21200904	0.03846154	0.43531183	0.02428159	0.00000000	0.11886617	0.00504694	0.09698337	0.00000000	0.28913119	0.46587699	0.01059122	0.00000000	0.00000000	0.00060372	0.00442877	0.00000000	0.00000000	0.00000000	0.00402152	0.00000000
4355	1242546	-4578	82469256	766	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.83254994	0.24502154	0.00407593	0.17957377	0.03691627	0.40095493	0.04390358	0.00000000	0.13373681	0.00385530	0.08041689	0.00427781	0.24873823	0.48732466	0.00902068	0.00000000	0.00000000	0.00305397	0.00092261	0.00000000	0.00000000	0.00000000	0.00686462	0.00000000
4360	1305538	-634	7618730	71	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.63151207	0.39190898	0.02781290	0.04677623	0.02528445	0.40202276	0.00505689	0.00000000	0.00000000	0.00000000	0.05465005	0.73054892	0.00000000	0.18007923	0.00137805	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
4361	1366986	-2435	10116275	94	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.43252092	0.56747908	0.00000000	0.00000000	0.00000000	0.00000000	0.74856597	0.67459562	0.00000000	0.01141770	0.00000000	0.21027593	0.00000000	0.00000000	0.00000000	0.00000000	0.00650180	0.00000000	0.00008046	0.97948909	0.00000000	0.00000000	0.00000000	0.00564486	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
4364	1357092	-3098	12277453	114	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.74463483	0.25536517	0.00000000	0.00000000	0.00000000	0.00000000	0.18670886	0.42364918	0.00000000	0.01566171	0.00000000	0.45653876	0.03132341	0.00000000	0.00000000	0.00000000	0.77389781	0.00419541	0.00000000	0.19012991	0.00000000	0.00000000	0.00000000	0.00488587	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
4365	1358533	531	495517	5	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.23529412	0.00000000	0.00000000	0.00000000	0.41176471	0.00000000	0.00000000	0.00000000	0.00000000	0.99999937	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
4367	1358993	-1373	3856854	36	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.40201005	0.34683544	0.00000000	0.00000000	0.00000000	0.40253165	0.00000000	0.00000000	0.00000000	0.00000000	0.55542497	0.00000000	0.00000000	0.43916130	0.00000000	0.00000000	0.00000000	0.00409427	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
4368	1359778	213	395217	4	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.55000000	0.00000000	0.02500000	0.00000000	0.25000000	0.00000000	0.00000000	0.00000000	0.00000000	0.99999968	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
4371	1304511	-4552	53921772	501	0.06104045	0.00000000	0.00000000	0.00000000	0.00000000	0.93895955	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.75426621	0.35905203	0.01995723	0.01728439	0.00463293	0.48592302	0.02476835	0.00000000	0.00000000	0.00000000	0.82994580	0.12498975	0.00000000	0.00342288	0.00518390	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00177335	0.00000000
4373	1325767	-11330	331612352	3081	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.49643337	0.45447164	0.00089897	0.04338244	0.00516181	0.36416889	0.05002320	0.00000000	0.00000000	0.00000000	0.80831785	0.00370929	0.00000000	0.18428429	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
4374	1236279	-4821	40343736	375	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.88729017	0.10947168	0.00785340	0.23655402	0.04616849	0.31937173	0.05878153	0.00000000	0.18049350	0.00000000	0.07687674	0.00000000	0.33322192	0.38088847	0.01038052	0.00000000	0.00000000	0.00000000	0.00918856	0.00000000	0.00000000	0.00000000	0.00639928	0.00000000
